Order ID,Year,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10506,2023,19-09-2023 00:00,25-09-2023 00:00,Same Day,CUST-1506,Anthony Miller,Consumer,United States,South Adrianberg,South Carolina,49828,South,PROD-1006,Clothing,Jeans,344.5,1,0.05,86.74
ORD-10507,2022,28-09-2022 00:00,01-10-2022 00:00,Same Day,CUST-1507,Barry Clayton,Home Office,United States,Meghanhaven,Louisiana,56760,Central,PROD-1007,Electronics,Headphones,336.82,2,0.21,70.52
ORD-10508,2023,09-12-2024 00:00,18-12-2024 00:00,Second Class,CUST-1508,Michael Henry,Corporate,United States,Stephanieland,West Virginia,85888,Central,PROD-1008,Books,Fiction,457.61,3,0.36,77.62
ORD-10509,2023,08-11-2023 00:00,13-11-2023 00:00,Standard Class,CUST-1509,Richard Tucker,Home Office,United States,Port Jenniferhaven,Mississippi,75517,Central,PROD-1009,Beauty,Face Cream,61.65,8,0.29,11.6
ORD-10510,2022,08-03-2024 00:00,13-03-2024 00:00,First Class,CUST-1510,Chase Vega,Consumer,United States,Steeleshire,Kentucky,39906,South,PROD-1010,Books,Science Fiction,365.54,4,0.32,65.88
ORD-10511,2024,01-06-2024 00:00,03-06-2024 00:00,First Class,CUST-1511,Patricia Fisher,Consumer,United States,Andrewtown,Georgia,76612,West,PROD-1011,Clothing,Jacket,138.32,8,0.14,31.53
ORD-10512,2023,13-02-2023 00:00,16-02-2023 00:00,Standard Class,CUST-1512,Christine Barry,Home Office,United States,Port Thomas,West Virginia,45373,Central,PROD-1012,Electronics,Laptop,137.77,9,0.27,26.65
ORD-10513,2022,18-01-2023 00:00,19-01-2023 00:00,Standard Class,CUST-1513,Lori Ochoa,Consumer,United States,Ponceburgh,Wisconsin,8241,Central,PROD-1013,Books,Mystery,451.35,7,0.02,117.23
ORD-10514,2022,05-09-2024 00:00,14-09-2024 00:00,First Class,CUST-1514,Derrick Patel,Corporate,United States,Raymondshire,Wyoming,11498,East,PROD-1014,Beauty,Face Cream,73.47,9,0.16,16.36
ORD-10515,2024,15-11-2023 00:00,23-11-2023 00:00,First Class,CUST-1515,Traci Rios,Consumer,United States,East Samuelland,Arizona,17923,South,PROD-1015,Clothing,Sneakers,92.89,7,0.38,15.26
ORD-10516,2023,13-09-2022 00:00,21-09-2022 00:00,Same Day,CUST-1516,Brittney Carlson,Home Office,United States,East Shawnberg,South Carolina,82341,Central,PROD-1016,Home & Kitchen,Vacuum Cleaner,464.48,3,0.34,81.24
ORD-10517,2024,06-11-2022 00:00,11-11-2022 00:00,First Class,CUST-1517,Miguel Clark,Home Office,United States,New Danielmouth,Utah,48220,Central,PROD-1017,Beauty,Face Cream,380,8,0.49,51.36
ORD-10518,2023,05-11-2023 00:00,14-11-2023 00:00,Standard Class,CUST-1518,Kenneth Murphy,Home Office,United States,Joshuaborough,Kansas,20773,East,PROD-1018,Electronics,Laptop,420.89,3,0.18,91.47
ORD-10519,2023,16-09-2022 00:00,18-09-2022 00:00,First Class,CUST-1519,Henry Mejia,Corporate,United States,South Tanyabury,Texas,72717,West,PROD-1019,Home & Kitchen,Blender,105.83,6,0.1,25.24
ORD-10520,2023,28-07-2022 00:00,29-07-2022 00:00,First Class,CUST-1520,Dr. Katrina Jordan,Corporate,United States,South Patrick,New York,18211,Central,PROD-1020,Electronics,Headphones,441.65,4,0.32,79.59
ORD-10521,2022,01-03-2022 00:00,11-03-2022 00:00,Second Class,CUST-1521,Steven Robinson,Consumer,United States,Rossfort,Texas,65866,West,PROD-1021,Home & Kitchen,Toaster,132.73,4,0,35.18
ORD-10522,2023,04-12-2023 00:00,08-12-2023 00:00,First Class,CUST-1522,April Parsons,Home Office,United States,New Stanleyfurt,Connecticut,8046,West,PROD-1022,Electronics,Smartphone,366.38,6,0.36,62.14
ORD-10523,2024,05-11-2024 00:00,11-11-2024 00:00,First Class,CUST-1523,Brandon Hayes,Consumer,United States,Williamsland,Wyoming,35194,East,PROD-1023,Electronics,Smartwatch,60.8,3,0.22,12.57
ORD-10524,2024,17-03-2022 00:00,24-03-2022 00:00,First Class,CUST-1524,Taylor Lucas PhD,Corporate,United States,West Laura,California,22374,South,PROD-1024,Beauty,Shampoo,368.02,4,0.01,96.56
ORD-10525,2024,23-10-2024 00:00,30-10-2024 00:00,Second Class,CUST-1525,Elizabeth Thompson,Corporate,United States,Hernandezborough,Montana,58911,Central,PROD-1025,Electronics,Tablet,246.27,5,0.33,43.73
ORD-10526,2024,22-02-2022 00:00,25-02-2022 00:00,First Class,CUST-1526,Anna West,Home Office,United States,Wallaceborough,Montana,22288,West,PROD-1026,Electronics,Smartphone,123.66,6,0.48,17.04
ORD-10527,2023,23-08-2022 00:00,25-08-2022 00:00,Standard Class,CUST-1527,Bonnie Johnson,Corporate,United States,New Sean,Arizona,63460,East,PROD-1027,Electronics,Laptop,102.7,1,0.42,15.79
ORD-10528,2023,06-10-2024 00:00,15-10-2024 00:00,Second Class,CUST-1528,Kimberly Nash,Home Office,United States,New Davidton,Alabama,89451,East,PROD-1028,Electronics,Smartphone,462.87,8,0.3,85.87
ORD-10529,2024,30-06-2024 00:00,07-07-2024 00:00,Standard Class,CUST-1529,Kristina Morales,Consumer,United States,South Ericmouth,New York,37221,Central,PROD-1029,Electronics,Smartphone,94.94,8,0.31,17.36
ORD-10530,2022,01-07-2022 00:00,09-07-2022 00:00,First Class,CUST-1530,Zachary Bush,Corporate,United States,Lake Virginiaville,Georgia,52016,South,PROD-1030,Clothing,Jacket,176.49,1,0.09,42.56
ORD-10531,2022,06-01-2022 00:00,15-01-2022 00:00,Second Class,CUST-1531,Jennifer Murphy,Home Office,United States,North Thomasport,Vermont,14218,South,PROD-1031,Home & Kitchen,Blender,343.75,3,0.15,77.44
ORD-10532,2022,09-01-2024 00:00,15-01-2024 00:00,Same Day,CUST-1532,Alicia Campos,Consumer,United States,Robertsland,Maryland,9371,East,PROD-1032,Electronics,Headphones,183.05,9,0.02,47.54
ORD-10533,2023,31-01-2023 00:00,05-02-2023 00:00,Second Class,CUST-1533,Ashley Martin,Consumer,United States,Port Johnborough,New Jersey,39575,East,PROD-1033,Books,Non-Fiction,27.01,8,0.3,5.01
ORD-10534,2024,25-09-2024 00:00,05-10-2024 00:00,First Class,CUST-1534,Gail Evans,Corporate,United States,Russellfort,Oklahoma,11821,East,PROD-1034,Electronics,Smartphone,358.93,9,0.14,81.81
ORD-10535,2024,31-05-2024 00:00,01-06-2024 00:00,First Class,CUST-1535,Alan Williams,Home Office,United States,New Deanna,Rhode Island,50006,South,PROD-1035,Books,Biography,429.05,6,0.1,102.34
ORD-10536,2022,27-01-2024 00:00,29-01-2024 00:00,First Class,CUST-1536,Jasmine Sellers,Consumer,United States,East Patrick,New Hampshire,90298,West,PROD-1036,Home & Kitchen,Blender,253.31,1,0.41,39.61
ORD-10537,2024,15-12-2024 00:00,21-12-2024 00:00,First Class,CUST-1537,Terry Hess,Corporate,United States,Johnsonstad,Mississippi,43977,East,PROD-1037,Books,Mystery,35.91,5,0.01,9.42
ORD-10538,2023,05-07-2022 00:00,11-07-2022 00:00,Same Day,CUST-1538,Scott Brooks,Corporate,United States,Danielhaven,Rhode Island,22255,Central,PROD-1038,Beauty,Shampoo,236.6,9,0.11,55.81
ORD-10539,2022,06-10-2023 00:00,12-10-2023 00:00,Standard Class,CUST-1539,Yesenia Chapman,Home Office,United States,Michaelfort,Louisiana,30548,Central,PROD-1039,Clothing,Jacket,260.49,9,0.22,53.85
ORD-10540,2024,24-10-2023 00:00,03-11-2023 00:00,First Class,CUST-1540,William Roberts,Corporate,United States,North Jamesbury,Massachusetts,73559,South,PROD-1040,Electronics,Headphones,349.4,3,0.45,50.93
ORD-10541,2024,15-04-2024 00:00,17-04-2024 00:00,Same Day,CUST-1541,Craig Smith,Home Office,United States,Lake Cassandraside,Vermont,55960,South,PROD-1041,Clothing,Hat,77.58,5,0.01,20.35
ORD-10542,2024,20-09-2024 00:00,24-09-2024 00:00,Second Class,CUST-1542,Robert Charles,Corporate,United States,Lake Stevenside,Texas,9958,West,PROD-1042,Home & Kitchen,Vacuum Cleaner,278.36,2,0.04,70.82
ORD-10543,2022,11-05-2022 00:00,13-05-2022 00:00,Same Day,CUST-1543,Nicole Martin DDS,Home Office,United States,Turnerstad,Connecticut,582,Central,PROD-1043,Electronics,Laptop,254.63,5,0.38,41.84
ORD-10544,2022,19-01-2024 00:00,22-01-2024 00:00,Standard Class,CUST-1544,Martin Peck,Corporate,United States,Garciaville,Nebraska,9375,East,PROD-1044,Books,Mystery,226.02,6,0.24,45.52
ORD-10545,2023,12-01-2024 00:00,16-01-2024 00:00,Second Class,CUST-1545,Jessica Davis,Home Office,United States,Stephanieburgh,Connecticut,12407,East,PROD-1045,Home & Kitchen,Vacuum Cleaner,177.76,1,0.19,38.16
ORD-10546,2022,23-02-2023 00:00,25-02-2023 00:00,First Class,CUST-1546,Gabriel Cole,Corporate,United States,Port Andremouth,Texas,43951,East,PROD-1046,Clothing,T-shirt,341.57,1,0.37,57.03
ORD-10547,2022,05-04-2022 00:00,12-04-2022 00:00,Second Class,CUST-1547,Leslie Delgado,Corporate,United States,Randolphborough,New Jersey,35708,West,PROD-1047,Clothing,Sneakers,365.19,5,0.3,67.75
ORD-10548,2023,05-07-2024 00:00,06-07-2024 00:00,Second Class,CUST-1548,James Edwards,Consumer,United States,South Shaneville,Virginia,11213,Central,PROD-1048,Beauty,Perfume,208.73,8,0.44,30.98
ORD-10549,2022,17-03-2024 00:00,20-03-2024 00:00,Same Day,CUST-1549,Mark Morris,Home Office,United States,Carolchester,Utah,61743,South,PROD-1049,Beauty,Shampoo,472.65,7,0.24,95.2
ORD-10550,2023,14-03-2023 00:00,17-03-2023 00:00,Second Class,CUST-1550,Nicholas Weber,Consumer,United States,New Davidshire,Kansas,38203,West,PROD-1050,Beauty,Mascara,16.86,8,0.24,3.4
ORD-10551,2023,19-09-2023 00:00,25-09-2023 00:00,Same Day,CUST-1551,Christopher Adams,Home Office,United States,Daniellefurt,Alabama,12972,West,PROD-1051,Books,Science Fiction,193.45,8,0.42,29.74
ORD-10552,2024,22-10-2024 00:00,27-10-2024 00:00,First Class,CUST-1552,Ian Gutierrez,Home Office,United States,Michaelburgh,Alabama,80768,West,PROD-1052,Beauty,Lipstick,206.07,9,0.33,36.59
ORD-10553,2024,02-06-2024 00:00,11-06-2024 00:00,First Class,CUST-1553,Chelsea Brown,Consumer,United States,South Kevin,Virginia,93521,South,PROD-1053,Clothing,Jacket,363.36,4,0.28,69.33
ORD-10554,2023,19-07-2023 00:00,25-07-2023 00:00,First Class,CUST-1554,Jamie Rivera,Corporate,United States,Dennisburgh,Indiana,77214,West,PROD-1054,Electronics,Tablet,100.64,3,0.01,26.41
ORD-10555,2024,07-06-2022 00:00,09-06-2022 00:00,Same Day,CUST-1555,Sheila Elliott,Home Office,United States,South Tinaview,Rhode Island,78921,South,PROD-1055,Clothing,T-shirt,167.55,1,0.27,32.42
ORD-10556,2023,28-08-2022 00:00,06-09-2022 00:00,Standard Class,CUST-1556,Heidi Craig,Consumer,United States,Bruceview,Ohio,14595,East,PROD-1056,Beauty,Face Cream,284.12,6,0.48,39.16
ORD-10557,2024,01-03-2023 00:00,02-03-2023 00:00,Second Class,CUST-1557,Kevin Johns,Corporate,United States,Jenniferhaven,Wyoming,11532,South,PROD-1057,Beauty,Lipstick,375.41,4,0.2,79.59
ORD-10558,2023,02-10-2024 00:00,06-10-2024 00:00,Same Day,CUST-1558,Kevin Quinn,Corporate,United States,Karenton,Idaho,83939,South,PROD-1058,Beauty,Mascara,354.7,8,0.38,58.28
ORD-10559,2023,30-03-2024 00:00,09-04-2024 00:00,Same Day,CUST-1559,Susan Mullins,Consumer,United States,South Anna,New Jersey,46152,West,PROD-1059,Beauty,Face Cream,491.9,3,0.45,71.7
ORD-10560,2024,16-07-2024 00:00,24-07-2024 00:00,Second Class,CUST-1560,Jesse Butler,Consumer,United States,Lake Emily,Oregon,97866,East,PROD-1060,Beauty,Perfume,222.89,3,0.41,34.85
ORD-10561,2022,14-08-2022 00:00,20-08-2022 00:00,Second Class,CUST-1561,Heidi Rodriguez,Consumer,United States,New Amyborough,Louisiana,1595,West,PROD-1061,Electronics,Laptop,424.4,1,0.05,106.85
ORD-10562,2024,01-04-2022 00:00,10-04-2022 00:00,First Class,CUST-1562,Catherine Freeman,Corporate,United States,West Walterchester,Colorado,80393,West,PROD-1062,Beauty,Lipstick,371.22,5,0.36,62.96
ORD-10563,2024,05-05-2023 00:00,10-05-2023 00:00,First Class,CUST-1563,Jennifer Lopez,Corporate,United States,East Cindy,New Jersey,9657,South,PROD-1063,Home & Kitchen,Blender,364.32,1,0.4,57.93
ORD-10564,2022,11-02-2022 00:00,18-02-2022 00:00,Same Day,CUST-1564,John Crane,Corporate,United States,South Juan,Pennsylvania,51806,West,PROD-1064,Books,Biography,447.2,9,0,118.52
ORD-10565,2024,07-05-2023 00:00,11-05-2023 00:00,Standard Class,CUST-1565,Brian Rodriguez,Home Office,United States,South Kenneth,Missouri,68076,West,PROD-1065,Clothing,T-shirt,362.42,7,0.32,65.31
ORD-10566,2023,15-12-2023 00:00,18-12-2023 00:00,Standard Class,CUST-1566,Ryan Moreno,Corporate,United States,Lake Anthony,New Hampshire,64959,Central,PROD-1066,Home & Kitchen,Vacuum Cleaner,408.29,2,0.13,94.14
ORD-10567,2023,01-02-2022 00:00,05-02-2022 00:00,Standard Class,CUST-1567,Casey Thompson,Consumer,United States,Marystad,Colorado,9074,West,PROD-1067,Beauty,Face Cream,330.44,2,0.18,71.81
ORD-10568,2023,10-02-2024 00:00,12-02-2024 00:00,Second Class,CUST-1568,Mark Perez,Home Office,United States,Phillipsborough,Wyoming,37420,South,PROD-1068,Home & Kitchen,Blender,88.2,8,0.17,19.4
ORD-10569,2024,04-03-2023 00:00,09-03-2023 00:00,First Class,CUST-1569,Edward Clayton,Consumer,United States,Lake Jason,Maine,7468,South,PROD-1069,Electronics,Headphones,240.13,1,0.37,40.09
ORD-10570,2022,20-02-2022 00:00,25-02-2022 00:00,Second Class,CUST-1570,Monica Baird,Consumer,United States,Davidtown,Illinois,53004,East,PROD-1070,Clothing,Jacket,458.36,7,0.26,89.89
ORD-10571,2023,23-08-2024 00:00,28-08-2024 00:00,Second Class,CUST-1571,Joshua Griffin,Corporate,United States,Edwinchester,Maine,50175,West,PROD-1071,Clothing,Jacket,293.92,4,0.27,56.86
ORD-10572,2024,13-11-2022 00:00,21-11-2022 00:00,Standard Class,CUST-1572,Brandy Figueroa,Consumer,United States,Barnesmouth,Indiana,31577,West,PROD-1072,Books,Mystery,35.11,5,0.48,4.84
ORD-10573,2022,20-08-2022 00:00,25-08-2022 00:00,Second Class,CUST-1573,Heather Gilbert,Corporate,United States,Port Ashley,Georgia,56275,South,PROD-1073,Electronics,Laptop,35.6,2,0.21,7.45
ORD-10574,2024,02-04-2022 00:00,06-04-2022 00:00,Second Class,CUST-1574,Kimberly Stephens,Consumer,United States,North Pamelaberg,Maryland,99056,West,PROD-1074,Books,Mystery,71.28,3,0.18,15.49
ORD-10575,2024,16-08-2022 00:00,25-08-2022 00:00,First Class,CUST-1575,Thomas Harrell,Corporate,United States,Port Jameschester,Georgia,69805,South,PROD-1075,Clothing,Hat,275.75,6,0.11,65.04
ORD-10576,2023,10-03-2023 00:00,12-03-2023 00:00,Standard Class,CUST-1576,Brian Fernandez,Consumer,United States,East Danielbury,Iowa,8897,Central,PROD-1076,Electronics,Tablet,414.38,3,0.3,76.87
ORD-10577,2023,18-02-2023 00:00,21-02-2023 00:00,First Class,CUST-1577,Jennifer Charles,Home Office,United States,North Melvinside,West Virginia,72795,Central,PROD-1077,Clothing,T-shirt,230.48,4,0.09,55.58
ORD-10578,2024,07-09-2023 00:00,08-09-2023 00:00,Second Class,CUST-1578,Jason Mendoza,Home Office,United States,Boothmouth,Arizona,21902,Central,PROD-1078,Beauty,Face Cream,150.35,2,0.07,37.06
ORD-10579,2022,04-06-2022 00:00,07-06-2022 00:00,Same Day,CUST-1579,Tamara Mahoney,Home Office,United States,Lake Timothymouth,Montana,34096,East,PROD-1079,Clothing,Jeans,312.47,2,0.34,54.66
ORD-10580,2024,02-09-2024 00:00,09-09-2024 00:00,Second Class,CUST-1580,Brian Lawrence,Corporate,United States,Lake Jenna,Michigan,73571,South,PROD-1080,Beauty,Shampoo,375.38,5,0.34,65.66
ORD-10581,2023,19-07-2023 00:00,24-07-2023 00:00,Same Day,CUST-1581,Chad Johnston,Home Office,United States,Wilcoxland,Texas,76909,Central,PROD-1081,Books,Science Fiction,386.23,2,0.07,95.19
ORD-10582,2022,30-07-2022 00:00,08-08-2022 00:00,First Class,CUST-1582,Grace Hughes,Corporate,United States,Rickeychester,Oklahoma,11570,Central,PROD-1082,Electronics,Laptop,418.69,1,0.29,78.78
ORD-10583,2023,25-01-2024 00:00,28-01-2024 00:00,Standard Class,CUST-1583,Robert Griffin,Home Office,United States,Williamston,Wisconsin,3678,South,PROD-1083,Home & Kitchen,Blender,483.09,9,0.05,121.63
ORD-10584,2024,08-01-2024 00:00,12-01-2024 00:00,Same Day,CUST-1584,John Mcclain,Corporate,United States,South Joshuashire,Montana,25120,Central,PROD-1084,Home & Kitchen,Toaster,407.52,9,0.45,59.4
ORD-10585,2023,28-04-2022 00:00,07-05-2022 00:00,Standard Class,CUST-1585,Dalton Bennett,Home Office,United States,East Frederickton,Wisconsin,18619,East,PROD-1085,Beauty,Mascara,279.2,8,0.08,68.07
ORD-10586,2024,11-11-2022 00:00,19-11-2022 00:00,Second Class,CUST-1586,Ashley Morris,Corporate,United States,Port David,Connecticut,21831,Central,PROD-1086,Books,Biography,232.87,4,0.35,40.12
ORD-10587,2024,13-02-2024 00:00,21-02-2024 00:00,Same Day,CUST-1587,Shannon Phillips,Home Office,United States,Smithside,Pennsylvania,18458,Central,PROD-1087,Home & Kitchen,Toaster,220.47,5,0.07,54.34
ORD-10588,2022,29-07-2022 00:00,08-08-2022 00:00,Same Day,CUST-1588,Samantha Mcdowell,Corporate,United States,Scottfort,Georgia,42486,East,PROD-1088,Beauty,Face Cream,460.46,4,0.15,103.73
ORD-10589,2022,27-03-2024 00:00,31-03-2024 00:00,Standard Class,CUST-1589,Dennis Barber,Consumer,United States,Perezmouth,South Dakota,97088,South,PROD-1089,Home & Kitchen,Microwave,334.51,4,0.19,71.81
ORD-10590,2022,07-05-2023 00:00,15-05-2023 00:00,Same Day,CUST-1590,Andrea Rodgers MD,Consumer,United States,Kingland,Indiana,67046,West,PROD-1090,Home & Kitchen,Vacuum Cleaner,444.98,6,0.16,99.06
ORD-10591,2024,28-04-2022 00:00,07-05-2022 00:00,Second Class,CUST-1591,Ashley Atkins,Home Office,United States,Port Amber,New Mexico,59292,Central,PROD-1091,Home & Kitchen,Coffee Maker,288.76,9,0.12,67.34
ORD-10592,2023,11-10-2023 00:00,18-10-2023 00:00,Standard Class,CUST-1592,Christina Bishop,Consumer,United States,Victorhaven,Louisiana,10031,West,PROD-1092,Beauty,Mascara,439.53,6,0.27,85.03
ORD-10593,2022,20-10-2024 00:00,23-10-2024 00:00,Standard Class,CUST-1593,Samantha Henderson,Home Office,United States,New Stephaniemouth,Oregon,73172,South,PROD-1093,Clothing,Sneakers,151.88,8,0.26,29.79
ORD-10594,2023,16-07-2024 00:00,22-07-2024 00:00,Second Class,CUST-1594,Cynthia Huber,Consumer,United States,New Melinda,Oregon,60080,South,PROD-1094,Home & Kitchen,Microwave,489.9,9,0.35,84.39
ORD-10595,2022,19-02-2022 00:00,28-02-2022 00:00,Same Day,CUST-1595,Daniel Patrick PhD,Corporate,United States,Lake Stevenhaven,Delaware,87835,East,PROD-1095,Books,Fiction,299.93,4,0.17,65.98
ORD-10596,2024,15-07-2024 00:00,22-07-2024 00:00,Standard Class,CUST-1596,Timothy Newman,Consumer,United States,Snyderbury,Montana,12662,South,PROD-1096,Beauty,Mascara,135.56,9,0.08,33.05
ORD-10597,2024,13-11-2023 00:00,15-11-2023 00:00,First Class,CUST-1597,Melvin Mitchell,Consumer,United States,South Brandon,New Jersey,89120,Central,PROD-1097,Beauty,Lipstick,107.92,3,0.2,22.88
ORD-10598,2023,27-07-2024 00:00,02-08-2024 00:00,Second Class,CUST-1598,Jimmy Carlson,Corporate,United States,Longville,Connecticut,31741,Central,PROD-1098,Beauty,Shampoo,316.73,5,0.45,46.17
ORD-10599,2022,09-02-2023 00:00,17-02-2023 00:00,Standard Class,CUST-1599,Jennifer Flynn,Home Office,United States,West Ann,Utah,11892,Central,PROD-1099,Books,Biography,275.81,6,0.41,43.13
ORD-10600,2024,18-07-2022 00:00,27-07-2022 00:00,Second Class,CUST-1600,Adam Rodriguez,Home Office,United States,New Tabithaport,Indiana,83230,West,PROD-1100,Home & Kitchen,Coffee Maker,244.46,9,0.32,44.06
ORD-10601,2024,14-05-2024 00:00,23-05-2024 00:00,Standard Class,CUST-1601,Scott Gordon,Corporate,United States,South Stevenberg,New York,7028,East,PROD-1101,Electronics,Laptop,39.24,9,0.26,7.7
ORD-10602,2023,07-11-2024 00:00,16-11-2024 00:00,Second Class,CUST-1602,Jennifer Rice,Corporate,United States,Courtneystad,Hawaii,21727,Central,PROD-1102,Books,Biography,81.17,4,0.34,14.2
ORD-10603,2022,22-04-2024 00:00,25-04-2024 00:00,Second Class,CUST-1603,Katie Garcia,Home Office,United States,South Robert,Nebraska,79478,South,PROD-1103,Home & Kitchen,Blender,133.14,9,0.06,33.17
ORD-10604,2022,21-02-2023 00:00,23-02-2023 00:00,First Class,CUST-1604,John Odonnell,Consumer,United States,Port Michael,Kentucky,67297,Central,PROD-1104,Clothing,Sneakers,99.63,3,0.25,19.8
ORD-10605,2024,14-11-2023 00:00,19-11-2023 00:00,Standard Class,CUST-1605,Manuel Peterson,Home Office,United States,Port Shelly,Iowa,74878,South,PROD-1105,Home & Kitchen,Toaster,335.55,1,0.25,66.7
ORD-10606,2024,28-11-2022 00:00,06-12-2022 00:00,Standard Class,CUST-1606,Emma Hughes,Home Office,United States,Lake Emily,Oregon,10493,Central,PROD-1106,Beauty,Mascara,403.02,4,0.05,101.47
ORD-10607,2024,08-05-2023 00:00,13-05-2023 00:00,Same Day,CUST-1607,Diana Goodwin,Home Office,United States,Laurabury,New Hampshire,1761,East,PROD-1107,Books,Non-Fiction,371.63,3,0.08,90.61
ORD-10608,2024,27-01-2024 00:00,31-01-2024 00:00,Second Class,CUST-1608,Melissa Osborne,Corporate,United States,Port Angela,Mississippi,83687,East,PROD-1108,Clothing,Jacket,109.11,4,0.45,15.9
ORD-10609,2024,13-01-2023 00:00,17-01-2023 00:00,Standard Class,CUST-1609,Matthew Long,Consumer,United States,West Jennifermouth,Colorado,25357,Central,PROD-1109,Books,Biography,242.33,5,0.32,43.67
ORD-10610,2024,29-10-2024 00:00,02-11-2024 00:00,Second Class,CUST-1610,Eric Kerr,Corporate,United States,Thompsonside,Vermont,13817,East,PROD-1110,Books,Mystery,381.52,5,0.49,51.57
ORD-10611,2024,22-07-2022 00:00,29-07-2022 00:00,First Class,CUST-1611,Deborah Fleming,Consumer,United States,Johnland,Georgia,77603,South,PROD-1111,Clothing,Sneakers,224.22,5,0.01,58.83
ORD-10612,2022,26-10-2022 00:00,01-11-2022 00:00,First Class,CUST-1612,Rhonda Smith,Home Office,United States,Kathymouth,Vermont,82649,East,PROD-1112,Electronics,Tablet,102.74,8,0.41,16.06
ORD-10613,2023,19-09-2022 00:00,21-09-2022 00:00,First Class,CUST-1613,Ray Nicholson,Consumer,United States,New Matthewmouth,New Jersey,63997,South,PROD-1113,Clothing,Jacket,137.36,5,0.08,33.49
ORD-10614,2023,17-06-2024 00:00,19-06-2024 00:00,Second Class,CUST-1614,Kayla White,Home Office,United States,Carterfurt,Massachusetts,85740,West,PROD-1114,Home & Kitchen,Toaster,307.91,5,0.06,76.71
ORD-10615,2022,25-10-2022 00:00,31-10-2022 00:00,First Class,CUST-1615,Susan Calderon,Home Office,United States,West Jessicafurt,North Dakota,78927,East,PROD-1115,Books,Biography,30.82,9,0.35,5.31
ORD-10616,2022,22-12-2023 00:00,30-12-2023 00:00,Same Day,CUST-1616,Laura Montgomery,Home Office,United States,West Samantha,Washington,58366,West,PROD-1116,Clothing,Jeans,72.6,5,0.25,14.43
ORD-10617,2022,17-03-2023 00:00,19-03-2023 00:00,First Class,CUST-1617,Abigail Ashley,Corporate,United States,Robertchester,California,95486,East,PROD-1117,Home & Kitchen,Blender,185.62,1,0.16,41.32
ORD-10618,2024,01-11-2023 00:00,08-11-2023 00:00,First Class,CUST-1618,Mary Weaver,Consumer,United States,Langshire,Maryland,11963,East,PROD-1118,Home & Kitchen,Coffee Maker,352.82,8,0.4,56.1
ORD-10619,2023,05-05-2024 00:00,12-05-2024 00:00,Second Class,CUST-1619,Jason Nixon,Corporate,United States,New Stevenfurt,Massachusetts,17738,East,PROD-1119,Clothing,Jeans,120.85,8,0.35,20.82
ORD-10620,2022,09-10-2024 00:00,11-10-2024 00:00,First Class,CUST-1620,Kathy Johnston,Home Office,United States,Andrewchester,Tennessee,2934,West,PROD-1120,Electronics,Headphones,356.44,8,0.18,77.46
ORD-10621,2022,28-03-2023 00:00,29-03-2023 00:00,Same Day,CUST-1621,Aaron Barrera,Corporate,United States,Jessicaborough,Missouri,36129,East,PROD-1121,Clothing,T-shirt,43.1,5,0.48,5.94
ORD-10622,2023,29-04-2023 00:00,07-05-2023 00:00,Second Class,CUST-1622,Timothy Castro MD,Corporate,United States,East Jessetown,Georgia,87395,Central,PROD-1122,Books,Non-Fiction,470.04,7,0.07,115.85
ORD-10623,2023,26-10-2024 00:00,01-11-2024 00:00,Standard Class,CUST-1623,Victor Wu,Home Office,United States,Richardberg,New Hampshire,79324,West,PROD-1123,Books,Non-Fiction,115.67,2,0.39,18.7
ORD-10624,2023,04-10-2022 00:00,08-10-2022 00:00,Same Day,CUST-1624,Samantha Brown,Consumer,United States,Leslieview,Mississippi,69398,South,PROD-1124,Clothing,Hat,387.82,6,0.37,64.75
ORD-10625,2023,24-08-2023 00:00,01-09-2023 00:00,Standard Class,CUST-1625,Stephanie Crane,Home Office,United States,New Mark,Nebraska,83552,West,PROD-1125,Electronics,Tablet,481.07,6,0.47,67.57
ORD-10626,2024,29-05-2022 00:00,05-06-2022 00:00,Standard Class,CUST-1626,Brian Lopez,Home Office,United States,Mendezshire,Virginia,79345,East,PROD-1126,Electronics,Headphones,446.15,6,0.03,114.69
ORD-10627,2022,03-01-2022 00:00,07-01-2022 00:00,Standard Class,CUST-1627,David Collins,Consumer,United States,Murphyfort,New Jersey,85729,West,PROD-1127,Beauty,Perfume,285.18,3,0.32,51.39
ORD-10628,2023,12-09-2023 00:00,21-09-2023 00:00,First Class,CUST-1628,April Richardson,Consumer,United States,New Wandamouth,Connecticut,28873,West,PROD-1128,Home & Kitchen,Coffee Maker,292.57,6,0.16,65.13
ORD-10629,2024,23-12-2023 00:00,25-12-2023 00:00,First Class,CUST-1629,Brandy Palmer,Home Office,United States,Sharonview,Arizona,65646,West,PROD-1129,Clothing,Jacket,18.64,3,0.04,4.74
ORD-10630,2022,17-08-2023 00:00,27-08-2023 00:00,Same Day,CUST-1630,Amanda Hawkins,Consumer,United States,North Kellyhaven,North Dakota,34317,Central,PROD-1130,Home & Kitchen,Blender,317.92,8,0.35,54.77
ORD-10631,2024,09-12-2022 00:00,10-12-2022 00:00,Second Class,CUST-1631,Maurice Smith,Consumer,United States,South Amyhaven,Iowa,29313,East,PROD-1131,Clothing,Jacket,68.53,4,0.44,10.17
